Time,Boom_Bottom_Rel(S1),Boom_Top_Rel(S2),Bucket_X,Bucket_Y,Bucket_Z
5.1058,-368.70000000001164,5222.299999999814,0,0,0
5.1068,-368.70000000001164,5466.299999999814,0,0,0
5.1098,-343.70000000001164,5466.299999999814,0,0,0
5.1604,-452.70000000001164,5649.299999999814,2,18,552
5.3177,-452.70000000001164,5649.299999999814,0,0,0
5.3177,-419.70000000001164,6399.299999999814,0,0,0
5.3187,-419.70000000001164,6399.299999999814,0,0,0
5.369,-307.70000000001164,6244.299999999814,0,0,0
5.5244,-297.70000000001164,6244.299999999814,2,9,552
5.5254,-297.70000000001164,5969.299999999814,2,9,552
5.5254,-353.70000000001164,6153.299999999814,2,9,552
5.5732,-353.70000000001164,6153.299999999814,0,0,0
5.7341,-380.70000000001164,6527.299999999814,0,0,0
5.7351,-380.70000000001164,6527.299999999814,0,0,0
5.7351,-287.70000000001164,6145.299999999814,0,0,0
5.7801,-302.70000000001164,6145.299999999814,2,-1,552
5.9447,-302.70000000001164,6274.299999999814,0,0,0
5.9447,-419.70000000001164,6274.299999999814,0,0,0
5.9457,-419.70000000001164,6652.299999999814,0,0,0
5.9829,-361.70000000001164,6652.299999999814,3,-9,552
6.1611,-230.70000000001164,6944.299999999814,2,-12,552
6.1611,-230.70000000001164,7085.299999999814,2,-12,552
6.1621,-123.70000000001164,7085.299999999814,2,-12,552
6.1885,-123.70000000001164,6964.299999999814,3,-15,552
6.4136,-220.70000000001164,6964.299999999814,4,-17,552
6.4146,-283.70000000001164,7186.299999999814,4,-17,552
6.4146,-283.70000000001164,7186.299999999814,4,-17,552
6.4146,-467.70000000001164,6958.299999999814,4,-17,552
6.4416,-467.70000000001164,6958.299999999814,3,-25,543
6.6394,-291.70000000001164,6641.299999999814,4,-29,552
6.6404,-291.70000000001164,6641.299999999814,4,-29,552
6.6404,-163.70000000001164,6241.299999999814,4,-29,552
6.6521,-469.70000000001164,-308.70000000018626,4,-30,552
6.8676,-469.70000000001164,-308.70000000018626,3,-33,543
6.8686,-64.70000000001164,-12899.700000000186,3,-33,543
6.8686,-64.70000000001164,-12899.700000000186,3,-33,543
6.8696,-72.70000000001164,-15762.700000000186,3,-33,543
6.9092,-114.70000000001164,-15762.700000000186,4,-35,552
6.9563,-114.70000000001164,-15881.700000000186,4,-35,552
7.1432,-46.70000000001164,-15881.700000000186,4,-30,543
7.1442,-46.70000000001164,-15481.700000000186,4,-30,543
7.1442,-160.70000000001164,-15481.700000000186,4,-30,543
7.1617,-56.70000000001164,-15428.700000000186,4,-30,543
7.3331,-56.70000000001164,-16048.700000000186,4,-26,543
7.3331,-66.70000000001164,-16048.700000000186,4,-26,543
7.3331,-66.70000000001164,-15342.700000000186,4,-26,543
7.3656,258.29999999998836,-15342.700000000186,4,-25,552
7.5221,258.29999999998836,-12332.700000000186,4,-19,552
7.5231,-67.70000000001164,-12332.700000000186,4,-19,552
7.5231,258.29999999998836,-10674.700000000186,4,-19,552
7.5699,258.29999999998836,-10674.700000000186,4,-17,552
7.7244,661.2999999999884,-10608.700000000186,4,-15,552
7.7254,661.2999999999884,-10608.700000000186,4,-15,552
7.7254,604.2999999999884,-10230.700000000186,4,-15,552
7.7744,612.2999999999884,-10223.700000000186,4,-16,552
7.9678,612.2999999999884,-10223.700000000186,4,-16,552
7.9688,535.2999999999884,-9568.700000000186,4,-16,552
7.9688,535.2999999999884,-9568.700000000186,4,-16,552
7.9848,603.2999999999884,-9573.700000000186,0,-14,561
8.0326,542.2999999999884,-9573.700000000186,0,-13,552
8.0865,542.2999999999884,-9146.700000000186,0,-13,552
8.1338,419.29999999998836,-9146.700000000186,-2,-12,561
8.1935,419.29999999998836,-9204.700000000186,-3,-12,570
8.2349,434.29999999998836,-9204.700000000186,-3,-12,570
8.4738,434.29999999998836,-9236.700000000186,-7,-9,580
8.4738,344.29999999998836,-8920.700000000186,-7,-9,580
8.4748,278.29999999998836,-8920.700000000186,-7,-9,580
8.4748,278.29999999998836,-8986.700000000186,-7,-9,580
8.4915,144.29999999998836,-8986.700000000186,-10,-7,590
8.5405,144.29999999998836,-8690.700000000186,-10,-7,590
8.6011,140.29999999998836,-8690.700000000186,-13,-3,590
8.6488,108.29999999998836,-8742.700000000186,-13,-3,590
8.8234,108.29999999998836,-8742.700000000186,-16,-5,600
8.8244,5.2999999999883585,-8478.700000000186,-16,-5,600
8.8244,5.2999999999883585,-8478.700000000186,-16,-5,600
8.8527,-117.70000000001164,-8111.700000000186,-17,-6,611
8.8995,-116.70000000001164,-8012.700000000186,-17,-6,611
9.1191,-116.70000000001164,-8012.700000000186,-19,-4,611
9.1201,-191.70000000001164,-7786.700000000186,-19,-4,611
9.1201,-191.70000000001164,-7786.700000000186,-19,-4,611
9.1211,-264.70000000001164,-7756.700000000186,-19,-4,611
9.1663,-264.70000000001164,-7756.700000000186,-23,0,611
9.3242,-339.70000000001164,-7722.700000000186,-25,1,622
9.3252,-338.70000000001164,-7722.700000000186,-25,1,622
9.3263,-338.70000000001164,-7769.700000000186,-25,1,622
9.368,-479.70000000001164,-7769.700000000186,-25,1,622
9.53,-479.70000000001164,-7770.700000000186,-28,3,634
9.53,-978.7000000000116,-7760.700000000186,-28,3,634
9.531,-1323.7000000000116,-7760.700000000186,-28,3,634
9.5752,-1323.7000000000116,-7731.700000000186,-28,8,634
9.7237,-2089.7000000000116,-7731.700000000186,-31,9,634
9.7247,-2089.7000000000116,-7897.700000000186,-31,9,634
9.7247,-2201.7000000000116,-7897.700000000186,-31,9,634
9.7791,-2097.7000000000116,-9101.700000000186,-33,11,646
9.9678,-2097.7000000000116,-9101.700000000186,-32,11,634
9.9688,-2208.7000000000116,-8421.700000000186,-32,11,634
9.9688,-2208.7000000000116,-8421.700000000186,-32,11,634
9.9778,-2027.7000000000116,-8094.700000000186,-32,11,646
10.2034,-2027.7000000000116,-9112.700000000186,-28,9,634
10.2044,-1755.7000000000116,-9112.700000000186,-28,9,634
10.2044,-1841.7000000000116,-8757.700000000186,-28,9,634
10.2054,-1841.7000000000116,-8757.700000000186,-28,9,634
10.2324,-1756.7000000000116,-8397.700000000186,-26,6,622
10.4433,-1756.7000000000116,-8397.700000000186,-23,1,622
10.4443,-1492.7000000000116,-9096.700000000186,-23,1,622
10.4453,-1537.7000000000116,-9096.700000000186,-23,1,622
10.4453,-1537.7000000000116,-8635.700000000186,-23,1,622
10.4885,-1486.7000000000116,-8766.700000000186,-22,0,622
10.668,-1486.7000000000116,-8766.700000000186,-21,-1,611
10.669,-1256.7000000000116,-9199.700000000186,-21,-1,611
10.669,-1403.7000000000116,-9199.700000000186,-21,-1,611
10.6951,-1403.7000000000116,-8758.700000000186,-17,-6,600
10.9069,-1299.7000000000116,-8758.700000000186,-14,-3,600
10.9069,-1299.7000000000116,-9259.700000000186,-14,-3,600
10.9079,-1119.7000000000116,-9259.700000000186,-14,-3,600
10.9079,-1119.7000000000116,-9078.700000000186,-14,-3,600
10.9576,-1100.7000000000116,-9078.700000000186,-12,-3,590
11.1443,-971.7000000000116,-9137.700000000186,-10,-8,590
11.1453,-971.7000000000116,-9398.700000000186,-10,-8,590
11.1453,-1035.7000000000116,-9398.700000000186,-10,-8,590
11.1553,-1035.7000000000116,-9124.700000000186,-9,-8,580
11.3737,-938.7000000000116,-9124.700000000186,-3,-12,570
11.3747,-797.7000000000116,-9555.700000000186,-3,-12,570
11.3747,-797.7000000000116,-9555.700000000186,-3,-12,570
11.3757,-464.70000000001164,-7651.700000000186,-3,-12,570
11.4113,-464.70000000001164,-7651.700000000186,-2,-12,570
11.5846,-50.70000000001164,1448.2999999998137,0,-13,552
11.5856,-326.70000000001164,1448.2999999998137,0,-13,552
11.5856,-326.70000000001164,8087.299999999814,0,-13,552
11.6162,-66.70000000001164,7709.299999999814,4,-15,552
11.8324,-66.70000000001164,7709.299999999814,4,-16,552
11.8334,-184.70000000001164,7944.299999999814,4,-16,552
11.8334,-184.70000000001164,7944.299999999814,4,-16,552
11.8344,-235.70000000001164,7663.299999999814,4,-16,552
11.8697,-182.70000000001164,7663.299999999814,5,-18,543
12.0727,-182.70000000001164,7854.299999999814,5,-21,543
12.0737,-199.70000000001164,7854.299999999814,5,-21,543
12.0737,-199.70000000001164,7688.299999999814,5,-21,543
12.0737,-71.70000000001164,7688.299999999814,5,-21,543
12.2809,-194.70000000001164,7269.299999999814,5,-31,543
12.2819,-194.70000000001164,7595.299999999814,5,-31,543
12.2819,-136.70000000001164,7595.299999999814,5,-31,543
12.2829,-136.70000000001164,8038.299999999814,5,-31,543
12.4894,-60.70000000001164,8038.299999999814,6,-37,535
12.4894,49.29999999998836,7960.299999999814,6,-37,535
12.4904,49.29999999998836,7960.299999999814,6,-37,535
12.4904,-235.70000000001164,7331.299999999814,6,-37,535
12.543,-235.70000000001164,7331.299999999814,6,-39,543
12.709,-205.70000000001164,7416.299999999814,5,-42,535
12.709,-205.70000000001164,7416.299999999814,5,-42,535
12.709,-120.70000000001164,6069.299999999814,5,-42,535
12.7469,-282.70000000001164,-4264.700000000186,6,-44,535
12.9193,-282.70000000001164,-4264.700000000186,7,-48,535
12.9193,105.29999999998836,-13576.700000000186,7,-48,535
12.9203,105.29999999998836,-13576.700000000186,7,-48,535
12.9524,5.2999999999883585,-13666.700000000186,6,-49,535
13.1596,70.29999999998836,-13666.700000000186,6,-50,543
13.1596,70.29999999998836,-14522.700000000186,6,-50,543
13.1606,54.29999999998836,-14522.700000000186,6,-50,543
13.1606,54.29999999998836,-14223.700000000186,6,-50,543
13.2043,12.299999999988358,-14223.700000000186,6,-49,535
13.3719,12.299999999988358,-14157.700000000186,7,-46,535
13.3719,94.29999999998836,-13884.700000000186,7,-46,535
13.3719,5.2999999999883585,-13884.700000000186,7,-46,535
13.4088,5.2999999999883585,-14458.700000000186,6,-40,543
13.5787,25.29999999998836,-14458.700000000186,6,-38,535
13.5797,25.29999999998836,-14702.700000000186,6,-38,535
13.5797,97.29999999998836,-14702.700000000186,6,-38,535
13.614,194.29999999998836,-12960.700000000186,6,-36,535
13.7953,194.29999999998836,-12960.700000000186,6,-35,535
13.7963,-151.70000000001164,-10428.700000000186,6,-35,535
13.7973,-151.70000000001164,-10428.700000000186,6,-35,535
13.8184,-52.70000000001164,-10277.700000000186,5,-33,543
15.0241,-9.299999999988358,77.35000000009313,6,-28,543
15.0241,22.70000000001164,-4.649999999906868,6,-28,543
15.0252,22.70000000001164,65.35000000009313,6,-28,543
15.0552,-5.2999999999883585,65.35000000009313,6,-28,543
15.2294,40.70000000001164,25.350000000093132,5,-28,543
15.2304,40.70000000001164,25.350000000093132,5,-28,543
15.2304,34.70000000001164,118.35000000009313,5,-28,543
15.2608,34.70000000001164,118.35000000009313,6,-28,543
15.4215,443.70000000001164,53.35000000009313,6,-28,543
15.4225,593.7000000000116,53.35000000009313,6,-28,543
15.4225,593.7000000000116,378.35000000009313,6,-28,543
15.4659,669.7000000000116,378.35000000009313,5,-28,543
15.6473,669.7000000000116,182.35000000009313,5,-28,543
15.6484,670.7000000000116,829.3500000000931,5,-28,543
15.6484,586.7000000000116,829.3500000000931,5,-28,543
15.6633,586.7000000000116,927.3500000000931,5,-28,543
15.8701,658.7000000000116,927.3500000000931,1,-27,561
15.8701,658.7000000000116,571.3500000000931,1,-27,561
15.8711,529.7000000000116,571.3500000000931,1,-27,561
15.8711,529.7000000000116,1001.3500000000931,1,-27,561
15.9227,520.7000000000116,1001.3500000000931,0,-25,561
16.0952,530.7000000000116,748.3500000000931,-3,-28,570
16.0962,530.7000000000116,748.3500000000931,-3,-28,570
16.0962,401.70000000001164,1060.3500000000931,-3,-28,570
16.1253,401.70000000001164,1081.3500000000931,-7,-23,570
16.3125,375.70000000001164,1081.3500000000931,-10,-23,590
16.3125,237.70000000001164,1141.3500000000931,-10,-23,590
16.3125,237.70000000001164,1141.3500000000931,-10,-23,590
16.3313,251.70000000001164,1338.3500000000931,-11,-21,580
16.525,251.70000000001164,1338.3500000000931,-14,-16,590
16.526,270.70000000001164,1300.3500000000931,-14,-16,590
16.526,114.70000000001164,1300.3500000000931,-14,-16,590
16.534,114.70000000001164,1586.3500000000931,-14,-16,590
16.7294,9.700000000011642,1586.3500000000931,-17,-19,600
16.7294,9.700000000011642,1599.3500000000931,-17,-19,600
16.7304,-20.29999999998836,1589.3500000000931,-17,-19,600
16.7384,-20.29999999998836,1589.3500000000931,-17,-20,600
16.956,-44.29999999998836,1690.3500000000931,-21,-12,611
16.956,-95.29999999998836,1690.3500000000931,-21,-12,611
16.956,-95.29999999998836,1722.3500000000931,-21,-12,611
16.957,-226.29999999998836,1722.3500000000931,-21,-12,611
17.0083,-226.29999999998836,1855.3500000000931,-24,-12,622
17.1494,-232.29999999998836,1855.3500000000931,-25,-11,622
17.1504,-277.29999999998836,1906.3500000000931,-25,-11,622
17.1514,-277.29999999998836,1906.3500000000931,-25,-11,622
17.3514,-355.29999999998836,2155.350000000093,-29,-5,634
17.3514,-355.29999999998836,2368.350000000093,-29,-5,634
17.3524,-355.29999999998836,2368.350000000093,-29,-5,634
17.3534,-77.29999999998836,4752.350000000093,-29,-5,634
17.5686,-77.29999999998836,4752.350000000093,-32,-3,634
17.5697,-981.2999999999884,14015.350000000093,-32,-3,634
17.5697,-981.2999999999884,14015.350000000093,-32,-3,634
17.5697,-1435.2999999999884,19169.350000000093,-32,-3,634
17.6131,-1435.2999999999884,19169.350000000093,-36,0,646
17.8014,-1345.2999999999884,18367.350000000093,-37,0,646
17.8014,-1440.2999999999884,18367.350000000093,-37,0,646
17.8024,-1440.2999999999884,17870.350000000093,-37,0,646
17.8266,-1636.2999999999884,18599.350000000093,-36,-6,646
18.0105,-1636.2999999999884,18599.350000000093,-37,-9,658
18.0117,-1391.2999999999884,18663.350000000093,-37,-9,658
18.0117,-1433.2999999999884,18663.350000000093,-37,-9,658
18.0209,-1433.2999999999884,18602.350000000093,-37,-6,646
18.2451,-1374.2999999999884,18602.350000000093,-36,-13,646
18.2451,-1374.2999999999884,18113.350000000093,-36,-13,646
18.2462,-1457.2999999999884,18113.350000000093,-36,-13,646
18.2462,-1427.2999999999884,18729.350000000093,-36,-13,646
18.2812,-1427.2999999999884,18729.350000000093,-36,-18,646
18.4751,-1245.2999999999884,18623.350000000093,-35,-25,646
18.4751,-1245.2999999999884,18272.350000000093,-35,-25,646
18.4751,-1228.2999999999884,18272.350000000093,-35,-25,646
18.4831,-1228.2999999999884,18505.350000000093,-35,-26,646
18.672,-1341.2999999999884,18505.350000000093,-35,-32,646
18.673,-1225.2999999999884,18843.350000000093,-35,-32,646
18.673,-1225.2999999999884,18843.350000000093,-35,-32,646
18.696,-1108.2999999999884,18612.350000000093,-35,-38,646
18.8824,-1108.2999999999884,18612.350000000093,-35,-43,646
18.8834,-940.2999999999884,18142.350000000093,-35,-43,646
18.8844,-1099.2999999999884,18645.350000000093,-35,-43,646
18.8939,-1099.2999999999884,18645.350000000093,-35,-45,646
19.0843,-977.2999999999884,18780.350000000093,-34,-49,646
19.0874,-977.2999999999884,18780.350000000093,-34,-49,646
19.088,-878.2999999999884,18199.350000000093,-34,-49,646
19.0993,-818.2999999999884,18199.350000000093,-34,-51,646
19.2735,-818.2999999999884,18208.350000000093,-34,-55,646
19.2735,-936.2999999999884,18208.350000000093,-34,-55,646
19.2735,-936.2999999999884,19023.350000000093,-34,-55,646
19.3021,-915.2999999999884,19023.350000000093,-33,-61,646
19.4734,-915.2999999999884,19057.350000000093,-33,-63,646
19.4744,-752.2999999999884,18362.350000000093,-33,-63,646
19.4744,-1098.2999999999884,18362.350000000093,-33,-63,646
19.5118,-1098.2999999999884,15170.350000000093,-33,-71,646
19.6799,-1119.2999999999884,15170.350000000093,-32,-72,634
19.6799,-1119.2999999999884,12372.350000000093,-32,-72,634
19.6799,-1146.2999999999884,12372.350000000093,-32,-72,634
19.7154,-1008.2999999999884,11642.350000000093,-32,-75,634
19.8705,-1008.2999999999884,11642.350000000093,-32,-80,634
19.8705,-1063.2999999999884,11838.350000000093,-32,-80,634
19.8705,-1063.2999999999884,11838.350000000093,-32,-80,634
19.9198,-976.2999999999884,11961.350000000093,-31,-81,634
20.088,-773.2999999999884,11269.350000000093,-29,-82,634
20.088,-773.2999999999884,11269.350000000093,-29,-82,634
20.089,-666.2999999999884,11272.350000000093,-29,-82,634
20.1234,-666.2999999999884,11272.350000000093,-26,-83,622
20.2919,-747.2999999999884,11858.350000000093,-26,-83,622
20.2919,-747.2999999999884,11858.350000000093,-26,-83,622
20.2929,-493.29999999998836,11187.350000000093,-26,-83,622
20.3273,-445.29999999998836,11187.350000000093,-22,-85,611
20.4973,-445.29999999998836,11343.350000000093,-20,-88,611
20.4973,-463.29999999998836,11343.350000000093,-20,-88,611
20.4983,-463.29999999998836,11513.350000000093,-20,-88,611
20.5334,-272.29999999998836,10980.350000000093,-18,-87,600
20.6877,-267.29999999998836,10980.350000000093,-16,-88,600
20.6887,-267.29999999998836,11266.350000000093,-16,-88,600
20.6887,-234.29999999998836,11266.350000000093,-16,-88,600
20.737,-234.29999999998836,10985.350000000093,-15,-88,600
20.8768,-5.2999999999883585,10985.350000000093,-13,-88,590
20.8768,-35.29999999998836,11078.350000000093,-13,-88,590
20.8881,-35.29999999998836,11078.350000000093,-12,-89,590
21.1136,58.70000000001164,11167.350000000093,-9,-88,580
21.1147,58.70000000001164,11167.350000000093,-9,-88,580
21.1147,209.70000000001164,10857.350000000093,-9,-88,580
21.1147,209.70000000001164,11137.350000000093,-9,-88,580
21.1466,97.70000000001164,11137.350000000093,-6,-94,580
21.3328,321.70000000001164,10898.350000000093,-3,-93,570
21.3328,321.70000000001164,10898.350000000093,-3,-93,570
21.3338,343.70000000001164,10936.350000000093,-3,-93,570
21.3506,343.70000000001164,10936.350000000093,-1,-93,561
21.5218,414.70000000001164,10747.350000000093,1,-92,552
21.5228,512.7000000000116,10747.350000000093,1,-92,552
21.5228,512.7000000000116,10639.350000000093,1,-92,552
21.5561,296.70000000001164,10639.350000000093,1,-94,552
21.74,296.70000000001164,6846.350000000093,5,-93,543
21.74,785.7000000000116,-1804.6499999999069,5,-93,543
21.741,862.7000000000116,-1804.6499999999069,5,-93,543
21.762,862.7000000000116,-3737.649999999907,8,-94,543
21.9447,693.7000000000116,-3737.649999999907,12,-92,535
21.9447,693.7000000000116,-3911.649999999907,12,-92,535
21.9457,906.7000000000116,-3911.649999999907,12,-92,535
21.9678,906.7000000000116,-3619.649999999907,11,-90,526
22.1694,700.7000000000116,-3619.649999999907,10,-87,535
22.1704,701.7000000000116,-3489.649999999907,10,-87,535
22.1704,701.7000000000116,-3489.649999999907,10,-87,535
22.1714,672.7000000000116,-3695.649999999907,10,-87,535
22.3742,672.7000000000116,-3775.649999999907,10,-83,535
22.3742,590.7000000000116,-3775.649999999907,10,-83,535
